longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_<1H OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN
-118.43,34.07,34.0,3203.0,483.0,949.0,439.0,10.3467,7.296127562640708,2.1617312072888013,0.15079612862940522,True,False,False,False,False
-121.49,38.56,35.0,1521.0,457.0,987.0,455.0,1.9013,3.3428571428564084,2.1692307692302926,0.30046022353712687,False,True,False,False,False
-121.66,36.7,33.0,3252.0,630.0,2010.0,641.0,3.4222,5.073322932916525,3.1357254290166714,0.19372693726936674,True,False,False,False,False
-117.23,34.12,18.0,1439.0,319.0,699.0,310.0,2.1071,4.641935483869471,2.254838709676692,0.2216817234190256,False,True,False,False,False
-118.55,34.38,24.0,6246.0,1028.0,2803.0,999.0,6.3002,6.252252252251626,2.805805805805525,0.16458533461415042,True,False,False,False,False
-116.77,33.08,13.0,1406.0,260.0,737.0,279.0,5.5842,5.039426523295685,2.641577060930953,0.18492176386911913,True,False,False,False,False
-116.43,33.78,17.0,4293.0,712.0,1091.0,464.0,6.1437,9.252155172411799,2.351293103447769,0.16585138597716828,False,True,False,False,False
-118.75,34.27,24.0,3241.0,461.0,1567.0,446.0,5.5983,7.266816143496129,3.5134529147974187,0.14224004936747478,True,False,False,False,False
-121.58,39.15,34.0,1376.0,376.0,702.0,317.0,1.4946,4.340694006307779,2.214511041008765,0.2732558139534685,False,True,False,False,False
-118.15,34.1,52.0,4325.0,823.0,1927.0,795.0,3.9485,5.44025157232636,2.4238993710688774,0.19028901734103607,True,False,False,False,False
-121.47,38.58,43.0,3807.0,952.0,1484.0,850.0,2.3266,4.478823529411238,1.745882352940971,0.25006566850537826,False,True,False,False,False
-119.81,36.76,51.0,2419.0,486.0,1284.0,426.0,2.2029,5.678403755867212,3.014084507041546,0.20090946672177756,False,True,False,False,False
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,8.19858156028078,3.7021276595731556,0.1435986159169488,False,False,False,True,False
-122.33,37.91,36.0,1954.0,513.0,1437.0,440.0,1.125,4.4409090909080815,3.2659090909083486,0.26253838280449016,False,False,False,True,False
-118.41,34.29,35.0,1008.0,204.0,1162.0,215.0,3.35,4.6883720930210755,5.404651162788184,0.2023809523809323,True,False,False,False,False
-118.18,33.93,35.0,952.0,271.0,949.0,261.0,2.4297,3.647509578542664,3.636015325669105,0.28466386554618855,True,False,False,False,False
-117.92,33.83,52.0,1514.0,301.0,855.0,293.0,3.6042,5.167235494878783,2.918088737200369,0.19881109643327616,True,False,False,False,False
-118.31,34.0,52.0,2709.0,642.0,1751.0,613.0,2.1116,4.419249592168936,2.8564437194122583,0.23698781838315847,True,False,False,False,False
-120.07,37.34,16.0,1667.0,372.0,762.0,283.0,1.75,5.890459363955516,2.692579505299402,0.22315536892620136,False,True,False,False,False
-118.35,33.94,42.0,1028.0,278.0,1369.0,261.0,3.3125,3.9386973180061537,5.245210727967339,0.270428015564176,True,False,False,False,False
-118.28,33.95,41.0,835.0,208.0,707.0,192.0,1.4103,4.348958333331068,3.682291666664749,0.2491017964071558,True,False,False,False,False
-118.3,34.17,30.0,48.0,14.0,74.0,16.0,5.0056,2.9999999999812506,4.624999999971094,0.291666666666059,True,False,False,False,False
-118.33,33.93,38.0,694.0,112.0,412.0,119.0,6.0718,5.831932773104342,3.4621848739466703,0.1613832853025704,True,False,False,False,False
-118.08,33.92,38.0,1335.0,433.0,1011.0,269.0,3.6908,4.962825278808564,3.758364312266261,0.3243445692883652,True,False,False,False,False
-118.07,33.89,32.0,1819.0,386.0,1679.0,360.0,3.5562,5.052777777776375,4.663888888887594,0.2122045079714012,True,False,False,False,False
-118.99,35.36,18.0,1524.0,354.0,1210.0,344.0,1.1136,4.430232558138247,3.517441860464094,0.23228346456691387,False,True,False,False,False
-117.14,32.7,43.0,1126.0,289.0,1132.0,294.0,2.1875,3.829931972787813,3.8503401360531124,0.2566607460035296,False,False,False,False,True
-118.0,34.16,42.0,1020.0,156.0,398.0,157.0,6.101,6.496815286620066,2.5350318471321436,0.15294117647057323,False,True,False,False,False
-117.9,33.8,21.0,1342.0,326.0,748.0,335.0,2.9231,4.005970149252535,2.2328358208948558,0.2429210134127986,True,False,False,False,False
-116.95,33.74,20.0,2233.0,431.0,1024.0,399.0,2.4554,5.596491228068773,2.5664160400996074,0.19301388266904643,False,True,False,False,False
-120.01,38.93,22.0,3080.0,610.0,1045.0,425.0,2.996,7.2470588235277065,2.458823529411186,0.19805194805194162,False,True,False,False,False
-122.26,38.12,28.0,3102.0,734.0,1623.0,639.0,3.1025,4.854460093895954,2.5399061032859875,0.23662153449386727,False,False,False,True,False
-121.86,39.75,18.0,1651.0,309.0,856.0,293.0,3.5046,5.634812286687497,2.9215017064836446,0.18715929739550652,False,True,False,False,False
-121.62,39.12,26.0,1405.0,204.0,627.0,215.0,4.2188,6.534883720927193,2.9162790697660856,0.1451957295373562,False,True,False,False,False
-122.35,37.96,34.0,1428.0,335.0,1272.0,319.0,2.5461,4.476489028211763,3.987460815045772,0.23459383753499757,False,False,False,True,False
-120.51,35.91,39.0,768.0,162.0,264.0,118.0,5.3245,6.50847457626567,2.2372881355913243,0.21093749999997252,False,True,False,False,False
-121.88,37.44,14.0,2073.0,343.0,1107.0,330.0,6.7093,6.281818181816279,3.354545454544438,0.16546068499758004,True,False,False,False,False
-121.42,38.7,10.0,2562.0,460.0,1478.0,433.0,4.0625,5.916859122400481,3.413394919167803,0.17954722872754958,False,True,False,False,False
-118.62,34.06,25.0,3546.0,584.0,1530.0,601.0,7.4001,5.900166389350099,2.5457570715469973,0.16469261139311436,False,False,False,False,True
-121.86,37.32,13.0,2519.0,581.0,2094.0,530.0,4.3621,4.752830188678348,3.9509433962256693,0.2306470821754573,True,False,False,False,False
-122.06,37.36,35.0,2693.0,493.0,1343.0,455.0,6.0777,5.918681318680018,2.951648351647703,0.183067211288519,True,False,False,False,False
-122.11,37.69,37.0,2444.0,651.0,1562.0,618.0,2.6464,3.954692556633664,2.527508090614478,0.26636661211128204,False,False,False,True,False
-117.11,32.81,15.0,3428.0,491.0,2303.0,486.0,2.5953,7.0534979423853805,4.738683127571042,0.14323220536755707,False,False,False,False,True
-118.01,34.12,43.0,1185.0,207.0,657.0,198.0,4.5491,5.984848484845463,3.3181818181801424,0.17468354430378272,False,True,False,False,False
-118.36,34.06,52.0,2130.0,455.0,921.0,395.0,2.9605,5.392405063289774,2.331645569619663,0.21361502347416836,True,False,False,False,False
-117.64,33.61,14.0,5232.0,810.0,3041.0,839.0,5.826,6.235995232418803,3.6245530393321066,0.15481651376146494,True,False,False,False,False
-118.16,34.04,22.0,2991.0,791.0,2486.0,754.0,1.5078,3.9668435013257337,3.2970822281162735,0.2644600468070791,True,False,False,False,False
-118.12,34.08,35.0,2248.0,433.0,1762.0,622.0,3.0,3.614147909967264,2.8327974276522774,0.19261565836298075,True,False,False,False,False
-122.72,38.44,52.0,1059.0,281.0,627.0,273.0,1.5357,3.8791208791194585,2.2967032967024554,0.26534466477806745,True,False,False,False,False
-120.1,36.96,20.0,2100.0,317.0,910.0,274.0,4.8187,7.664233576639539,3.321167883210467,0.15095238095237376,False,True,False,False,False
-116.76,34.14,4.0,42.0,10.0,9.0,3.0,0.536,13.999999999533333,2.9999999999,0.2380952380946712,False,True,False,False,False
-117.39,34.38,4.0,7151.0,1295.0,3527.0,1170.0,3.5696,6.111965811965289,3.014529914529657,0.1810935533491794,False,True,False,False,False
-118.02,34.06,26.0,2929.0,970.0,3792.0,817.0,2.2577,3.585067319461005,4.641370869032479,0.3311710481392854,True,False,False,False,False
-122.84,38.42,29.0,2756.0,551.0,1381.0,531.0,2.9625,5.190207156307873,2.60075329566806,0.19992743105949928,True,False,False,False,False
-117.21,34.11,27.0,1245.0,229.0,692.0,234.0,3.2176,5.320512820510547,2.9572649572636935,0.18393574297187276,False,True,False,False,False
-117.48,34.0,12.0,6751.0,1153.0,3266.0,1134.0,3.8529,5.9532627865955945,2.880070546736959,0.17078951266478787,False,True,False,False,False
-122.25,37.77,52.0,1527.0,320.0,825.0,264.0,3.4531,5.784090909088718,3.1249999999988165,0.20956123117221942,False,False,False,True,False
-117.59,33.44,3.0,5813.0,1264.0,2363.0,1041.0,4.3897,5.584053794427898,2.269932756964239,0.21744366076036095,False,False,False,False,True
-117.28,33.02,21.0,2736.0,585.0,1251.0,576.0,4.2356,4.749999999999175,2.171874999999623,0.21381578947367638,False,False,False,False,True
-117.32,34.02,17.0,1779.0,292.0,1006.0,293.0,4.6708,6.071672354946734,3.4334470989749377,0.16413715570544327,False,True,False,False,False
-118.44,34.2,17.0,2934.0,950.0,2517.0,889.0,2.936,3.300337457817401,2.831271091113292,0.32379004771641706,True,False,False,False,False
-121.36,38.03,14.0,2356.0,438.0,1378.0,481.0,3.7375,4.89812889812788,2.8648648648642694,0.18590831918505152,False,True,False,False,False
-122.23,37.78,52.0,862.0,215.0,994.0,213.0,3.0257,4.046948356805612,4.666666666664476,0.24941995359625876,False,False,False,True,False
-122.05,37.37,27.0,2687.0,768.0,1362.0,725.0,3.4028,3.7062068965512127,1.8786206896549131,0.28582061778934553,True,False,False,False,False
-118.34,33.84,36.0,1561.0,252.0,740.0,253.0,6.2778,6.169960474305862,2.924901185769595,0.16143497757846498,True,False,False,False,False
-122.04,37.34,20.0,4475.0,1048.0,2271.0,1021.0,4.8836,4.382957884426603,2.2242899118509083,0.23418994413407299,True,False,False,False,False
-118.24,33.96,37.0,1602.0,388.0,1553.0,342.0,2.0655,4.68421052631442,4.540935672513292,0.24219725343319337,True,False,False,False,False
-118.01,33.69,3.0,945.0,115.0,337.0,123.0,11.5199,7.682926829262047,2.739837398371756,0.12169312169310881,True,False,False,False,False
-122.4,37.71,40.0,1883.0,397.0,1411.0,438.0,3.0469,4.299086757989886,3.2214611872138765,0.21083377588952676,False,False,False,True,False
-116.91,32.73,8.0,4630.0,624.0,2048.0,575.0,6.4745,8.052173913042077,3.561739130434163,0.1347732181425457,True,False,False,False,False
-117.33,33.17,11.0,10923.0,2041.0,4773.0,1858.0,4.0791,5.878902045209586,2.568891280947117,0.18685342854526973,False,False,False,False,True
-121.78,38.0,8.0,2371.0,375.0,1094.0,396.0,5.3245,5.987373737372225,2.762626262625565,0.15816111345423203,False,True,False,False,False
-122.27,37.85,50.0,1279.0,300.0,675.0,255.0,1.9028,5.015686274507837,2.647058823528374,0.2345582486317252,False,False,False,True,False
-117.25,33.22,19.0,2167.0,443.0,1654.0,435.0,3.5,4.981609195401154,3.802298850573839,0.2044300876788092,True,False,False,False,False
-120.69,35.34,16.0,164.0,30.0,542.0,32.0,1.6563,5.124999999983984,16.937499999947068,0.18292682926818116,False,False,False,False,True
-117.64,34.03,11.0,2050.0,382.0,1044.0,371.0,4.8281,5.5256064690012066,2.8140161725059802,0.18634146341462504,False,True,False,False,False
-118.4,34.15,31.0,3881.0,909.0,1535.0,846.0,3.0398,4.587470449172034,1.8144208037822913,0.23421798505539207,True,False,False,False,False
-122.37,37.95,35.0,215.0,45.0,100.0,34.0,1.6023,6.323529411746107,2.9411764705795846,0.20930232558129802,False,False,False,True,False
-120.95,37.74,18.0,3453.0,666.0,1958.0,601.0,3.0043,5.745424292844302,3.2579034941758303,0.19287576020850875,False,True,False,False,False
-120.46,34.65,10.0,2143.0,593.0,1167.0,548.0,2.0819,3.9105839416051253,2.129562043795232,0.27671488567427543,False,False,False,False,True
-117.92,33.88,52.0,1270.0,276.0,609.0,211.0,3.75,6.018957345968712,2.8862559241692485,0.21732283464565216,True,False,False,False,False
-117.61,33.43,33.0,1150.0,383.0,604.0,317.0,2.3545,3.6277602523647863,1.9053627760246357,0.3330434782608406,False,False,False,False,True
-122.43,37.75,40.0,4850.0,977.0,1824.0,952.0,5.0519,5.094537815125515,1.9159663865544205,0.201443298969068,False,False,False,True,False
-118.2,34.04,44.0,1582.0,544.0,1998.0,515.0,1.6888,3.071844660193578,3.879611650484683,0.34386852085964953,True,False,False,False,False
-118.18,33.85,38.0,3596.0,862.0,2416.0,832.0,3.6897,4.3221153846148646,2.9038461538458047,0.23971078976640045,True,False,False,False,False
-120.53,39.79,18.0,1234.0,266.0,543.0,201.0,2.5156,6.139303482584011,2.701492537312089,0.21555915721230018,False,True,False,False,False
-122.38,37.59,44.0,2089.0,348.0,837.0,317.0,4.6628,6.589905362773947,2.6403785488950664,0.1665868836763922,False,False,False,False,True
-121.83,37.35,31.0,2914.0,715.0,3547.0,645.0,3.7143,4.51782945736364,5.499224806200697,0.24536719286203687,True,False,False,False,False
-117.91,33.62,35.0,2426.0,359.0,937.0,387.0,9.2175,6.268733850127579,2.4211886304903305,0.14798021434459407,True,False,False,False,False
-118.42,34.03,44.0,904.0,176.0,358.0,158.0,3.3542,5.721518987338151,2.2658227848086927,0.19469026548670412,True,False,False,False,False
-118.25,34.02,33.0,1676.0,525.0,2564.0,515.0,2.1957,3.2543689320382025,4.978640776698062,0.3132458233890028,True,False,False,False,False
-118.07,33.97,36.0,1265.0,273.0,1052.0,253.0,4.8929,4.999999999998024,4.158102766796776,0.21581027667982483,True,False,False,False,False
-118.12,34.58,13.0,2614.0,650.0,1949.0,537.0,2.0547,4.867783985101514,3.6294227188075174,0.24866105585308917,False,True,False,False,False
-117.1,33.07,16.0,2402.0,336.0,1080.0,365.0,8.6803,6.580821917806416,2.9589041095882305,0.13988343047459867,True,False,False,False,False
-121.8,38.55,11.0,5121.0,899.0,2258.0,901.0,4.7168,5.683684794671955,2.506104328523584,0.17555165006834259,False,True,False,False,False
-118.5,34.16,34.0,3547.0,523.0,1187.0,500.0,7.139,7.093999999998581,2.3739999999995254,0.14744854806878638,True,False,False,False,False
-117.69,34.13,8.0,2915.0,371.0,1271.0,354.0,7.9627,8.234463276833832,3.5903954802249745,0.1272727272727229,False,True,False,False,False
-118.51,34.3,24.0,6145.0,868.0,2710.0,875.0,7.5078,7.02285714285634,3.097142857142503,0.14125305126118565,True,False,False,False,False
-122.42,37.79,52.0,3364.0,1100.0,2112.0,1045.0,2.1343,3.219138755980553,2.021052631578754,0.3269916765754956,False,False,False,True,False
-121.49,38.49,26.0,1557.0,301.0,986.0,300.0,2.6613,5.18999999999827,3.286666666665571,0.19332048811816355,False,True,False,False,False
-118.16,34.02,42.0,814.0,216.0,773.0,208.0,2.5313,3.913461538459657,3.716346153844367,0.26535626535623275,True,False,False,False,False
-120.76,37.65,25.0,3214.0,682.0,2319.0,640.0,2.0385,5.021874999999215,3.6234374999994334,0.21219663970130018,False,True,False,False,False
-121.35,37.97,33.0,3656.0,681.0,1698.0,671.0,3.1406,5.448584202681751,2.53055141579694,0.18626914660831,False,True,False,False,False
-121.93,37.31,29.0,1377.0,430.0,969.0,399.0,2.6573,3.4511278195480073,2.42857142857082,0.3122730573710739,True,False,False,False,False
-121.44,38.54,47.0,2518.0,501.0,1308.0,471.0,2.5389,5.346072186835383,2.777070063693678,0.1989674344717951,False,True,False,False,False
-121.99,38.35,45.0,1778.0,339.0,839.0,319.0,2.4659,5.5736677115969995,2.630094043886323,0.19066366704160906,False,True,False,False,False
-118.31,34.01,52.0,1793.0,350.0,1303.0,366.0,3.0759,4.898907103823798,3.5601092896165136,0.19520356943668737,True,False,False,False,False
-116.97,33.94,29.0,3197.0,632.0,1722.0,603.0,3.0432,5.301824212271094,2.855721393034352,0.1976853299968659,False,True,False,False,False
-118.22,33.84,35.0,1131.0,273.0,1007.0,269.0,4.0219,4.2044609665411885,3.74349442379043,0.24137931034480622,True,False,False,False,False
-117.31,34.12,37.0,1412.0,343.0,1127.0,351.0,1.1667,4.022792022790877,3.2108262108252963,0.24291784702547853,False,True,False,False,False
-120.38,36.75,25.0,1689.0,495.0,1745.0,457.0,1.9056,3.695842450765056,3.8183807439816593,0.29307282415628816,False,True,False,False,False
-122.07,37.94,43.0,1454.0,234.0,683.0,258.0,4.475,5.635658914726498,2.6472868217044003,0.16093535075652263,False,False,False,True,False
-118.12,34.08,52.0,1437.0,290.0,980.0,282.0,5.3032,5.095744680849257,3.475177304963307,0.2018093249825886,True,False,False,False,False
-117.88,34.0,32.0,265.0,51.0,170.0,50.0,3.9375,5.299999999989399,3.3999999999932,0.19245283018860662,True,False,False,False,False
-117.04,32.58,20.0,2029.0,357.0,1497.0,353.0,4.0089,5.747875354106021,4.240793201131943,0.17594874322325402,False,False,False,False,True
-118.42,34.06,52.0,1881.0,334.0,640.0,321.0,6.871,5.859813084110324,1.9937694704043634,0.17756512493353654,True,False,False,False,False
-122.39,37.74,42.0,4110.0,846.0,2147.0,674.0,2.5694,6.097922848663783,3.185459940652346,0.20583941605838915,False,False,False,True,False
-120.61,37.36,16.0,638.0,433.0,380.0,132.0,1.9135,4.833333333329672,2.878787878785698,0.6786833855798309,False,True,False,False,False
-118.17,33.86,40.0,1301.0,342.0,954.0,336.0,2.3804,3.8720238095226573,2.8392857142848693,0.26287471176016425,True,False,False,False,False
-121.34,38.63,13.0,3033.0,540.0,1363.0,519.0,4.0036,5.843930635837024,2.626204238920496,0.17804154302670036,False,True,False,False,False
-121.86,37.22,18.0,7245.0,1029.0,2893.0,1049.0,6.9508,6.906577693040333,2.757864632983531,0.1420289855072444,True,False,False,False,False
-118.35,33.96,21.0,2714.0,881.0,1549.0,853.0,1.2094,3.181711606095758,1.8159437280185444,0.32461311717021646,True,False,False,False,False
-117.32,34.17,6.0,5661.0,1287.0,2943.0,1162.0,3.6362,4.871772805507326,2.5327022375212964,0.2273449920508704,False,True,False,False,False
-118.26,33.96,39.0,1255.0,323.0,902.0,327.0,1.5812,3.8379204892954624,2.758409785931878,0.2573705179282663,True,False,False,False,False
-121.92,37.34,42.0,2101.0,524.0,1212.0,526.0,3.6389,3.9942965779460082,2.304182509505265,0.24940504521655166,True,False,False,False,False
-117.09,32.69,34.0,1469.0,267.0,1031.0,267.0,3.4583,5.501872659173969,3.8614232209723367,0.1817562968005322,False,False,False,False,True
-121.98,38.36,24.0,2434.0,630.0,1538.0,574.0,2.1067,4.24041811846616,2.679442508710334,0.25883319638454155,False,True,False,False,False
-122.5,37.76,43.0,2108.0,456.0,1299.0,447.0,3.1406,4.715883668902748,2.9060402684557256,0.21631878557873735,False,False,False,False,True
-117.97,33.87,28.0,1784.0,440.0,1255.0,433.0,3.7054,4.120092378751935,2.8983833718238112,0.2466367713004346,True,False,False,False,False
-117.02,32.76,40.0,2523.0,488.0,976.0,470.0,3.11,5.3680851063818364,2.076595744680409,0.1934205311137458,True,False,False,False,False
-122.27,37.56,5.0,4921.0,1179.0,1810.0,1073.0,5.6936,4.586206896551296,1.6868592730660124,0.23958545011176102,False,False,False,True,False
-115.57,32.85,33.0,1365.0,269.0,825.0,250.0,3.2396,5.459999999997816,3.29999999999868,0.19706959706958263,False,True,False,False,False
-118.03,33.85,30.0,2320.0,448.0,1434.0,452.0,4.0865,5.132743362830723,3.172566371680714,0.19310344827585374,True,False,False,False,False
-118.38,34.06,31.0,4345.0,1158.0,1987.0,1070.0,2.8233,4.060747663551022,1.857009345794219,0.26651323360183504,True,False,False,False,False
-117.8,33.68,5.0,623.0,146.0,396.0,136.0,3.631,4.580882352937809,2.9117647058802123,0.23434991974314054,True,False,False,False,False
-114.65,34.89,17.0,2556.0,587.0,1005.0,401.0,1.6991,6.3740648379036475,2.5062344139644623,0.22965571205006927,False,True,False,False,False
-121.29,37.99,30.0,1271.0,528.0,2019.0,524.0,1.5152,2.4255725190835062,3.853053435113768,0.4154209284027997,False,True,False,False,False
-117.35,33.96,25.0,2396.0,316.0,951.0,314.0,8.2405,7.630573248405214,3.028662420381201,0.1318864774624319,False,True,False,False,False
-122.24,37.85,37.0,334.0,54.0,98.0,47.0,4.9643,7.106382978708284,2.085106382974287,0.16167664670653842,False,False,False,True,False
-122.17,37.75,44.0,1218.0,248.0,763.0,254.0,2.3281,4.795275590549293,3.003937007872833,0.2036124794745317,False,False,False,True,False
-121.33,38.03,19.0,1708.0,291.0,906.0,288.0,4.918,5.930555555553497,3.145833333332241,0.1703747072599432,False,True,False,False,False
-118.28,34.05,41.0,1075.0,597.0,2260.0,614.0,1.3,1.7508143322472718,3.680781758957055,0.5553488372092507,True,False,False,False,False
-118.41,34.19,37.0,1993.0,425.0,939.0,400.0,2.8021,4.982499999998755,2.347499999999413,0.21324636226792706,True,False,False,False,False
-118.14,33.97,29.0,1846.0,530.0,2576.0,528.0,2.63,3.496212121211459,4.878787878786954,0.2871072589382293,True,False,False,False,False
-116.54,33.81,24.0,6087.0,1217.0,1721.0,833.0,3.1493,7.307322929170791,2.0660264105639774,0.19993428618366682,False,True,False,False,False
-121.1,38.94,42.0,410.0,117.0,706.0,112.0,1.0179,3.660714285711017,6.3035714285658,0.285365853658467,False,True,False,False,False
-120.96,37.59,11.0,4236.0,879.0,2410.0,850.0,2.3849,4.98352941176412,2.835294117646725,0.2075070821529696,False,True,False,False,False
-118.22,34.05,41.0,1422.0,478.0,1640.0,434.0,1.6122,3.2764976958517797,3.7788018433171016,0.33614627285510995,True,False,False,False,False
-122.51,37.89,27.0,2674.0,565.0,1233.0,547.0,3.4485,4.8884826325402395,2.2541133455206115,0.2112939416604259,False,False,False,True,False
-121.89,37.33,49.0,658.0,318.0,467.0,316.0,0.7068,2.082278481011999,1.4778481012653553,0.483282674771963,True,False,False,False,False
-117.29,34.1,19.0,1204.0,405.0,844.0,424.0,0.7235,2.839622641508764,1.9905660377353795,0.3363787375415003,False,True,False,False,False
-121.43,37.74,52.0,994.0,258.0,623.0,264.0,1.725,3.765151515150089,2.359848484847591,0.2595573440643602,False,True,False,False,False
-122.16,39.78,32.0,1288.0,221.0,562.0,203.0,2.325,6.344827586203771,2.7684729064025775,0.1715838509316637,False,True,False,False,False
-118.47,34.06,45.0,3030.0,433.0,916.0,399.0,9.4664,7.593984962404112,2.295739348370352,0.14290429042903818,True,False,False,False,False
-116.84,33.08,15.0,2755.0,519.0,1474.0,460.0,4.0408,5.989130434781307,3.20434782608626,0.18838475499091875,True,False,False,False,False
-118.08,33.99,37.0,1419.0,310.0,1125.0,296.0,2.5,4.793918918917299,3.800675675674392,0.21846370683578445,True,False,False,False,False
-118.12,34.02,36.0,1595.0,383.0,1105.0,359.0,2.4286,4.44289693593191,3.077994428968502,0.24012539184951473,True,False,False,False,False
-122.47,37.73,52.0,2134.0,277.0,936.0,285.0,5.9245,7.487719298242987,3.284210526314637,0.12980318650421135,False,False,False,False,True
-118.45,33.99,26.0,1919.0,405.0,953.0,371.0,6.0672,5.17250673854308,2.5687331536381217,0.21104742053151584,True,False,False,False,False
-117.18,34.07,28.0,1306.0,279.0,885.0,255.0,2.1154,5.121568627448972,3.4705882352927566,0.21362940275649206,False,True,False,False,False
-122.64,41.95,18.0,1867.0,424.0,802.0,314.0,1.8242,5.945859872609572,2.5541401273877216,0.2271023031601378,False,True,False,False,False
-118.46,34.04,31.0,2621.0,707.0,1632.0,673.0,3.287,3.894502228825573,2.4249628528971137,0.26974437237694504,True,False,False,False,False
-118.43,34.21,17.0,3667.0,1209.0,2636.0,1054.0,2.425,3.4791271347245276,2.500948766603178,0.32969730024542326,True,False,False,False,False
-119.98,38.94,23.0,1564.0,298.0,339.0,147.0,4.0417,10.639455782305689,2.3061224489780234,0.1905370843989648,False,True,False,False,False
-123.2,39.23,26.0,786.0,168.0,494.0,161.0,2.3583,4.881987577636719,3.0683229813645543,0.21374045801523997,True,False,False,False,False
-117.0,32.64,11.0,3098.0,490.0,1391.0,484.0,4.9792,6.40082644627967,2.8739669421481664,0.15816655907036287,False,False,False,False,True
-118.53,34.2,26.0,2221.0,662.0,1998.0,603.0,2.8701,3.683250414593087,3.313432835820346,0.29806393516432694,True,False,False,False,False
-117.89,33.61,42.0,1301.0,280.0,539.0,249.0,5.0,5.2248995983914766,2.1646586345372834,0.2152190622597836,True,False,False,False,False
-117.22,34.26,16.0,8020.0,1432.0,1749.0,540.0,4.9716,14.8518518518491,3.238888888888289,0.17855361596009753,False,True,False,False,False
-118.12,34.06,35.0,1729.0,438.0,1308.0,412.0,2.5321,4.196601941746555,3.1747572815526275,0.25332562174665973,True,False,False,False,False
-121.9,37.25,20.0,5483.0,1079.0,2892.0,1057.0,4.6845,5.18732261116318,2.7360454115418413,0.19679007842421672,True,False,False,False,False
-120.67,35.3,19.0,1540.0,715.0,1799.0,635.0,0.7025,2.4251968503933186,2.833070866141286,0.4642857142856841,False,False,False,False,True
-121.29,38.07,21.0,1185.0,207.0,533.0,213.0,3.1917,5.563380281687529,2.502347417839201,0.17468354430378272,False,True,False,False,False
-117.6,34.02,16.0,2103.0,348.0,1305.0,356.0,5.2849,5.907303370784858,3.665730337077622,0.1654778887303773,False,True,False,False,False
-120.89,37.59,33.0,1016.0,206.0,617.0,209.0,2.151,4.86124401913643,2.9521531100464347,0.20275590551179107,False,True,False,False,False
-118.11,34.12,48.0,2476.0,313.0,900.0,303.0,10.6767,8.171617161713476,2.97029702970199,0.1264135702746314,True,False,False,False,False
-122.5,38.82,12.0,2394.0,443.0,877.0,341.0,2.5625,7.020527859235478,2.571847507330624,0.18504594820383521,False,True,False,False,False
-117.99,33.85,35.0,1661.0,272.0,949.0,276.0,5.2548,6.018115942026805,3.4384057971002036,0.16375677302828634,True,False,False,False,False
-117.97,33.84,18.0,1063.0,209.0,462.0,223.0,2.8348,4.76681614349562,2.071748878922838,0.19661335841954874,True,False,False,False,False
-122.19,37.77,41.0,2036.0,510.0,1412.0,454.0,2.0469,4.484581497796369,3.1101321585896233,0.2504911591355476,False,False,False,True,False
-122.39,37.8,25.0,4561.0,1474.0,1525.0,1169.0,4.5581,3.9016253207866636,1.304533789563618,0.3231747423810497,False,False,False,True,False
-118.42,34.21,29.0,2893.0,543.0,1636.0,540.0,5.1586,5.357407407406415,3.0296296296290683,0.18769443484271733,True,False,False,False,False
-122.41,37.8,52.0,2450.0,741.0,1415.0,664.0,2.8229,3.6897590361440225,2.131024096385221,0.3024489795918244,False,False,False,True,False
-118.38,34.11,38.0,2601.0,523.0,870.0,474.0,7.1134,5.487341772150741,1.8354430379742963,0.2010765090349788,True,False,False,False,False
-122.23,37.48,38.0,1578.0,399.0,879.0,388.0,2.7969,4.067010309277302,2.2654639175251896,0.2528517110265999,False,False,False,False,True
-117.09,32.76,44.0,1139.0,214.0,470.0,217.0,3.5481,5.248847926264863,2.1658986175105226,0.18788410886741105,False,False,False,False,True
-118.16,34.19,40.0,1840.0,358.0,1218.0,347.0,4.25,5.302593659940835,3.5100864553304008,0.19456521739129376,True,False,False,False,False
-117.16,32.58,36.0,1940.0,399.0,1076.0,382.0,3.3906,5.078534031412283,2.8167539267008332,0.2056701030927729,False,False,False,False,True
-117.25,32.75,32.0,3551.0,1037.0,1731.0,935.0,2.2017,3.7978609625664386,1.8513368983955238,0.29203041396788815,False,False,False,False,True
-122.08,37.64,36.0,1340.0,245.0,789.0,248.0,3.8,5.403225806449434,3.181451612901943,0.18283582089550873,False,False,False,True,False
-122.79,38.54,5.0,3986.0,737.0,1887.0,687.0,3.7768,5.802037845705123,2.7467248908292943,0.18489713998996024,True,False,False,False,False
-118.13,34.15,18.0,1665.0,477.0,1095.0,390.0,2.6038,4.269230769229675,2.807692307691588,0.2864864864864693,True,False,False,False,False
-122.66,38.2,39.0,2889.0,517.0,1351.0,489.0,4.3056,5.9079754601214916,2.7627811860935045,0.1789546555901634,True,False,False,False,False
-121.85,37.24,17.0,6425.0,1268.0,3934.0,1238.0,5.1228,5.189822294022198,3.177705977382619,0.19735408560310977,True,False,False,False,False
